GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
1	rs2476601	1	114377568	rs2476601	2018-08-10	26362759	Rothwell S	2015-09-11	Ann Rheum Dis	www.ncbi.nlm.nih.gov/pubmed/26362759	Dense genotyping of immune-related loci in idiopathic inflammatory myopathies confirms HLA alleles as the strongest genetic risk factor and suggests different genetic background for major clinical subgroups.	Polymyositis	931 European ancestry cases, 15,651 European ancestry controls		1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-A	rs2476601	0	2476601	missense_variant	0	0.09	8E-11	10.0969100130081		1.58	[1.38–1.81]	Illumina [90536]	N
1	rs2476601	1	114377568	rs2476601	2018-08-10	26362759	Rothwell S	2015-09-11	Ann Rheum Dis	www.ncbi.nlm.nih.gov/pubmed/26362759	Dense genotyping of immune-related loci in idiopathic inflammatory myopathies confirms HLA alleles as the strongest genetic risk factor and suggests different genetic background for major clinical subgroups.	Idiopathic inflammatory myopathy	2,556 European ancestry cases, 15,651 European ancestry controls		1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-A	rs2476601	0	2476601	missense_variant	0	0.09	7E-9	8.15490195998574		1.32	[1.20–1.45]	Illumina [90536]	N
1	rs2476601	1	114377568	rs2476601	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	White blood cell count	approximately 444,000 European ancestry individuals	NA	1p13.2		PTPN22			ENSG00000134242	NA	NA	rs2476601-?	rs2476601	0	2476601	missense_variant	0	NR	1E-47	47		NA		NR [~ 8900000] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Autoimmune traits	approximately 459,000 European ancestry individuals	NA	1p13.2		PTPN22			ENSG00000134242	NA	NA	rs2476601-?	rs2476601	0	2476601	missense_variant	0	NR	2E-103	102.698970004336		NA		NR [~ 8900000] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2019-01-25	30423114	Laufer VA	2018-11-13	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/30423114	Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.	Rheumatoid arthritis	916 African American cases, 1,392 African American controls,	4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-A	rs2476601	0	2476601	missense_variant	0	0.1	2E-149	148.698970004336	(EA)	0.59584	[0.55-0.64] unit increase	Illumina [8380626] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2019-03-11	30573655	Acosta-Herrera M	2018-12-20	Ann Rheum Dis	www.ncbi.nlm.nih.gov/pubmed/30573655	Genome-wide meta-analysis reveals shared new loci in systemic seropositive rheumatic diseases.	Systemic seropositive rheumatic diseases (Systemic sclerosis or systemic lupus erythematosus or rheumatoid arthritis or idiopathic inflammatory myopathies)	up to 4,595 European ancestry rheumatoid arthritis cases, up to 3,154 European ancestry systemic lupus erythematosus cases, up to 2,281 European ancestry systemic sclerosis cases, up to 1,674 European ancestry idiopathic inflammatory myopathy cases, 19,704 European ancestry controls	NA	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-?	rs2476601	0	2476601	missense_variant	0	NR	2E-28	27.698970004336		1.3333333	[1.2-1.49]	Illumina [6450125] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2017-08-30	27863252	Astle WJ	2016-11-17	Cell	www.ncbi.nlm.nih.gov/pubmed/27863252	The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.	White blood cell count	172,435 European ancestry individuals	NA	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-G	rs2476601	0	2476601	missense_variant	0	0.8983	2E-21	20.698970004336		0.05610971	[0.045-0.068] unit increase	Affymetrix [~ 2500000] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2017-08-30	27863252	Astle WJ	2016-11-17	Cell	www.ncbi.nlm.nih.gov/pubmed/27863252	The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.	Sum neutrophil eosinophil counts	170,384 European ancestry individuals	NA	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-G	rs2476601	0	2476601	missense_variant	0	0.8984	5E-13	12.301029995664		0.04275984	[0.031-0.054] unit increase	Affymetrix [~ 2500000] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2017-08-30	27863252	Astle WJ	2016-11-17	Cell	www.ncbi.nlm.nih.gov/pubmed/27863252	The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.	Granulocyte count	169,822 European ancestry individuals	NA	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-G	rs2476601	0	2476601	missense_variant	0	0.8983	5E-13	12.301029995664		0.04269255	[0.031-0.054] unit increase	Affymetrix [~ 2500000] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2010-05-18	20410501	Jin Y	2010-04-21	N Engl J Med	www.ncbi.nlm.nih.gov/pubmed/20410501	Variant of TYR and autoimmunity susceptibility loci in generalized vitiligo.	Vitiligo	1,392 European ancestry cases, 2,629 European ancestry controls	647 European ancestry cases, 1,056 European ancestry controls, 183 European ancestry trios, 1,383 European ancestry individuals from 332 families	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-A	rs2476601	0	2476601	missense_variant	0	0.095	1E-7	7		1.39	[1.23-1.57]	Illumina [520460]	N
1	rs2476601	1	114377568	rs2476601	2014-08-05	24390342	Okada Y	2013-12-25	Nature	www.ncbi.nlm.nih.gov/pubmed/24390342	Genetics of rheumatoid arthritis contributes to biology and drug discovery.	Rheumatoid arthritis	up to 14,361 European ancestry cases, up to 42,923 European ancestry controls, up to 4,873 East Asian ancestry cases, up to 17,642 East Asian ancestry controls	up to 3,775 European ancestry cases, up to 5,801 European ancestry controls, up to 6,871 East Asian ancestry cases, up to 6,392 East Asian ancestry controls	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-A	rs2476601	0	2476601	missense_variant	0	0.09	9E-170	169.045757490561	(EA)	1.8	[1.73-1.88]	Affymetrix, Illumina [up to 9739303] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Crohn's disease	5,956 European ancestry cases, 14,927 European ancestry controls	14,594 European ancestry cases, 26,715 European ancestry controls, 151 Iranian ancestry cases, 342 Iranian ancestry controls, 184 Indian ancestry cases, 990 Indian ancestry controls, 1,690 East Asian ancestry cases, 3,719 East Asian ancestry controls	1p13.2	NR	PTPN22			ENSG00000134242	NA	NA	rs2476601-?	rs2476601	0	2476601	missense_variant	0	NR	4E-17	16.397940008672	(EA)	NA		Affymetrix, Illumina [~ 9000000] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2014-07-02	21156761	Padyukov L	2010-12-14	Ann Rheum Dis	www.ncbi.nlm.nih.gov/pubmed/21156761	A genome-wide association study suggests contrasting associations in ACPA-positive versus ACPA-negative rheumatoid arthritis.	Rheumatoid arthritis	1,147 European ancestry ACPA positive RA cases, 774 European ancestry ACPA negative RA cases, 1,079 European ancestry controls	887 European ancestry ACPA positive RA cases, 1,218 European ancestry controls	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-?	rs2476601	0	2476601	missense_variant	0	NR	1E-8	8	(ACPA-positive RA vs controls)	NA		Illumina [1723056] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2017-08-30	27863252	Astle WJ	2016-11-17	Cell	www.ncbi.nlm.nih.gov/pubmed/27863252	The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.	Lymphocyte count	171,643 European ancestry individuals	NA	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-G	rs2476601	0	2476601	missense_variant	0	0.8983	2E-21	20.698970004336		0.05637879	[0.045-0.068] unit increase	Affymetrix [~ 2500000] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2017-08-30	27863252	Astle WJ	2016-11-17	Cell	www.ncbi.nlm.nih.gov/pubmed/27863252	The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.	Myeloid white cell count	169,219 European ancestry individuals	NA	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-G	rs2476601	0	2476601	missense_variant	0	0.8984	6E-13	12.2218487496164		0.0427885	[0.031-0.054] unit increase	Affymetrix [~ 2500000] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2017-08-30	27863252	Astle WJ	2016-11-17	Cell	www.ncbi.nlm.nih.gov/pubmed/27863252	The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.	Neutrophil count	170,702 European ancestry individuals	NA	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-G	rs2476601	0	2476601	missense_variant	0	0.8983	4E-13	12.397940008672		0.04291787	[0.031-0.054] unit increase	Affymetrix [~ 2500000] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2017-08-30	27863252	Astle WJ	2016-11-17	Cell	www.ncbi.nlm.nih.gov/pubmed/27863252	The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.	Sum basophil neutrophil counts	170,143 European ancestry individuals	NA	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-G	rs2476601	0	2476601	missense_variant	0	0.8983	3E-13	12.5228787452803		0.04300217	[0.031-0.055] unit increase	Affymetrix [~ 2500000] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2017-05-11	27182965	Pickrell JK	2016-05-16	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27182965	Detection and interpretation of shared genetic influences on 42 human traits.	Hypothyroidism	17,558 European ancestry cases, 117,083 European ancestry controls	NA	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-?	rs2476601	0	2476601	missense_variant	0	NR	2E-31	30.698970004336		1.2722646	[1.22-1.32]	Illumina [13676411] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2008-06-16	17632545	Hakonarson H	2007-07-15	Nature	www.ncbi.nlm.nih.gov/pubmed/17632545	A genome-wide association study identifies KIAA0350 as a type 1 diabetes gene.	Type 1 diabetes	467 European ancestry trios, 561 European ancestry cases, 1,143 European ancestry controls	390 European ancestry trios, 1,333 European ancestry cases from 549 families	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-A	rs2476601	0	2476601	missense_variant	0	0.09	1E-7	7		1.8	[1.44-2.24]	Illumina [543071]	N
1	rs2476601	1	114377568	rs2476601	2009-06-01	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	7,514 European ancestry cases, 9,045 European ancestry controls	4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-?	rs2476601	0	2476601	missense_variant	0	NR	9E-85	84.0457574905607		NA		Affymetrix, Illumina [841622] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2012-11-22	23055271	Gregersen PK	2012-07-16	Ann Neurol	www.ncbi.nlm.nih.gov/pubmed/23055271	Risk for myasthenia gravis maps to a (151) Pro→Ala change in TNIP1 and to human leukocyte antigen-B*08.	Myasthenia gravis	400 European ancestry cases, 5,505 European ancestry controls	249 European ancestry cases, 3,415 European ancestry controls	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-A	rs2476601	0	2476601	missense_variant	0	0.11	8E-10	9.09691001300806		1.71	[1.44-2.02]	Illumina [274256]	N
1	rs2476601	1	114377568	rs2476601	2011-09-21	21829393	Plagnol V	2011-08-04	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21829393	Genome-wide association analysis of autoantibody positivity in type 1 diabetes cases.	Type 1 diabetes	8,506 European ancestry cases, up to 10,596 European ancestry controls	NA	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-A	rs2476601	0	2476601	missense_variant	0	NR	2E-111	110.698970004336		2	[NR]	Affymetrix, Illumina [NR]	N
1	rs2476601	1	114377568	rs2476601	2008-07-11	18587394	Barrett JC	2008-06-29	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18587394	Genome-wide association defines more than 30 distinct susceptibility loci for Crohn's disease.	Crohn's disease	3,230 European ancestry cases, 4,829 European ancestry controls	1,339 European ancestry trios, 2,325 European ancestry cases, 1,809 European ancestry controls	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-G	rs2476601	0	2476601	missense_variant	0	0.90	1E-8	8		1.31	[NR]	Affymetrix, Illumina [635547] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2008-06-16	17804836	Plenge RM	2007-09-05	N Engl J Med	www.ncbi.nlm.nih.gov/pubmed/17804836	TRAF1-C5 as a risk locus for rheumatoid arthritis--a genomewide study.	Rheumatoid arthritis	1,522 European ancestry cases, 1,850 European ancestry controls	1,053 European ancestry cases, 1,858 European ancestry controls	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-?	rs2476601	0	2476601	missense_variant	0	0.10	2E-11	10.698970004336		1.72	[NR]	Illumina [297086]	N
1	rs2476601	1	114377568	rs2476601	2009-06-17	19503088	Gregersen PK	2009-06-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19503088	REL, encoding a member of the NF-kappaB family of transcription factors, is a newly defined risk locus for rheumatoid arthritis.	Rheumatoid arthritis	2,418 European ancestry cases, 4,504 European ancestry controls	2,604 cases, 2,882 controls	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-?	rs2476601	0	2476601	missense_variant	0	NR	2E-21	20.698970004336		NA		Illumina [278502]	N
1	rs2476601	1	114377568	rs2476601	2012-10-19	21102463	Franke A	2010-11-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21102463	Genome-wide meta-analysis increases to 71 the number of confirmed Crohn's disease susceptibility loci.	Crohn's disease	6,333 European ancestry cases, 15,056 European ancestry controls	15,694 European ancestry cases, 14,026 European ancestry controls, 414 European ancestry trios	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-G	rs2476601	0	2476601	missense_variant	0	0.907	4E-9	8.39794000867204		1.26	[1.17-1.37]	Affymetrix, Illumina [953241] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2008-06-16	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	2,000 European ancestry cases, 3,000 European ancestry controls	2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-T	rs2476601	0	2476601	missense_variant	0	0.09	2E-80	79.698970004336		1.98	[1.82-2.15]	Affymetrix [NR]	N
1	rs2476601	1	114377568	rs2476601	2010-06-13	20453842	Stahl EA	2010-05-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20453842	Genome-wide association study meta-analysis identifies seven new rheumatoid arthritis risk loci.	Rheumatoid arthritis	5,539 European ancestry cases, 20,169 European ancestry controls	6,768 European ancestry cases, 8,806 European ancestry controls	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-A	rs2476601	0	2476601	missense_variant	0	0.10	9E-74	73.0457574905607		1.94	[1.81-2.08]	Affymetrix, Illumina [~ 2716259] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2014-10-10	24449572	Orozco G	2014-01-01	Arthritis Rheumatol	www.ncbi.nlm.nih.gov/pubmed/24449572	Novel rheumatoid arthritis susceptibility locus at 22q12 identified in an extended UK genome-wide association study.	Rheumatoid arthritis	3,034 European ancestry cases, 5,271 European ancestry controls	4,726 European ancestry cases, 2,625 European ancestry controls	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-?	rs2476601	0	2476601	missense_variant	0	NR	5E-33	32.301029995664		1.77	[1.61-1.95]	Affymetrix, Illumina [1831729] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2016-09-23	26502338	Bentham J	2015-10-26	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26502338	Genetic association analyses implicate aberrant regulation of innate and adaptive immunity genes in the pathogenesis of systemic lupus erythematosus.	Systemic lupus erythematosus	5,201 European ancestry cases, 9,066 European ancestry controls	2,018 European ancestry cases, 6,925 European ancestry controls	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-A	rs2476601	0	2476601	missense_variant	0	NR	1E-28	28		1.43	[1.34–1.53]	Illumina [644674]	N
1	rs2476601	1	114377568	rs2476601	2020-09-21	32888493	Chen MH	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888493	Trans-ethnic and Ancestry-Specific Blood-Cell Genetics in 746,667 Individuals from 5 Global Populations.	White blood cell count	746,667 African American or Afro-Caribbean, African ancestry, European ancestry, East Asian ancestry, Hispanic or Latin American and South Asian ancestry individuals	NA	1p13.2	NR	PTPN22			ENSG00000134242	NA	NA	rs2476601-G	rs2476601	0	2476601	missense_variant	0	0.90238	1E-64	64		NA		Affymetrix, Illumina [24649327] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2020-09-21	32888493	Chen MH	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888493	Trans-ethnic and Ancestry-Specific Blood-Cell Genetics in 746,667 Individuals from 5 Global Populations.	White blood cell count	562,243 European ancestry individuals	NA	1p13.2	NR	PTPN22			ENSG00000134242	NA	NA	rs2476601-G	rs2476601	0	2476601	missense_variant	0	0.899826	3E-67	66.5228787452803		0.052755	[0.047-0.059] SD unit increase	Affymetrix, Illumina [50601830] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2018-08-08	24532676	Kim K	2014-02-14	Ann Rheum Dis	www.ncbi.nlm.nih.gov/pubmed/24532676	High-density genotyping of immune loci in Koreans and Europeans identifies eight new rheumatoid arthritis risk loci.	Rheumatoid arthritis (ACPA-positive)	2,234 Korean ancestry cases, 7,065 Korean ancestry controls, 10,288 European ancestry cases, 35,502 European ancestry controls	NA	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-A	rs2476601	0	2476601	missense_variant	0	0.11	2E-126	125.698970004336		1.82	[1.74-1.92]	Illumina [133816] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2016-10-14	26562150	Seldin MF	2015-10-10	Mol Med	www.ncbi.nlm.nih.gov/pubmed/26562150	Genome-wide Association Study of Late-Onset Myasthenia Gravis: Confirmation of TNFRSF11A, and Identification of ZBTB10 and Three Distinct HLA Associations.	Late-onset myasthenia gravis	532 European ancestry cases, 2,128 European ancestry controls	NA	1p13.2	PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-A	rs2476601	0	2476601	missense_variant	0	0.11	7E-6	5.15490195998574		1.62	[1.31-1.99]	Illumina [6175472] (imputed)	N
1	rs2476601	1	114377568	rs2476601	2016-02-04	25936594	Tomer Y	2015-04-27	J Autoimmun	www.ncbi.nlm.nih.gov/pubmed/25936594	Genome wide identification of new genes and pathways in patients with both autoimmune thyroiditis and type 1 diabetes.	Type 1 diabetes and autoimmune thyroid diseases	346 European ancestry cases, 727 European ancestry controls	185 European ancestry cases, 340 European ancestry controls	1p13.2	PHTF1, PTPN22	PTPN22			ENSG00000134242	NA	NA	rs2476601-A	rs2476601	0	2476601	missense_variant	0	NR	7E-20	19.1549019599857		2.7073		Illumina [514008]	N
