GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000117602	1	24794387	24877530	185	23	15368	-0.59646	0.72456	RCAN3
ENSG00000184454	1	24847602	24945819	380	38	15368	-1.6333	0.9488	NCMAP
ENSG00000133226	1	24923207	25009758	150	15	15368	-1.7508	0.96001	SRRM1
ENSG00000169504	1	25036848	25180815	182	16	15368	-0.31915	0.6252	CLIC4
ENSG00000020633	1	25216002	25326612	257	34	15368	-0.24575	0.59706	RUNX3
ENSG00000117614	1	25539170	25593993	37	16	15368	1.6913	0.045388	SYF2
ENSG00000117616	1	25558728	25699704	91	20	15368	1.5388	0.061923	C1orf63
ENSG00000187010	1	25563884	25666936	58	17	15368	1.2154	0.1121	RHD
ENSG00000183726	1	25629408	25698852	46	9	15368	1.342	0.089794	TMEM50A
ENSG00000188672	1	25678740	25791683	137	6	15368	1.2896	0.098591	RHCE
ENSG00000204178	1	25722388	25836700	154	5	15368	1.2914	0.098283	TMEM57
ENSG00000157978	1	25835071	25905377	142	21	15368	-0.21832	0.58641	LDLRAP1
ENSG00000117643	1	25908959	26122698	285	24	15368	-0.6297	0.73555	MAN1C1
ENSG00000162430	1	26091667	26154713	131	15	15368	0.75122	0.22626	SEPN1
ENSG00000255054	1	26102961	26160235	128	11	15368	0.75788	0.22426	RP1-317E23.6
ENSG00000117640	1	26110131	26169432	138	9	15368	0.69127	0.2447	MTFR1L
ENSG00000223474	1	26135212	26182288	108	4	15368	0.18047	0.42839	AL020996.1
ENSG00000127423	1	26148414	26220903	128	8	15368	0.4669	0.32029	AUNIP
ENSG00000182749	1	26177701	26232744	72	9	15368	1.0193	0.15404	PAQR7
ENSG00000117632	1	26200672	26268482	92	9	15368	1.954	0.025348	STMN1
ENSG00000158006	1	26276258	26359648	113	19	15368	-0.013239	0.50528	PAFAH2
ENSG00000158008	1	26311375	26372955	68	15	15368	-0.49426	0.68944	EXTL1
ENSG00000158014	1	26353743	26407624	94	11	15368	0.64442	0.25965	SLC30A2
ENSG00000158022	1	26367795	26429927	120	9	15368	0.64112	0.26072	TRIM63
ENSG00000175087	1	26402664	26462034	120	4	15368	0.53649	0.29581	PDIK1L
ENSG00000197245	1	26450511	26499119	93	12	15368	0.39756	0.34548	FAM110D
ENSG00000142684	1	26461362	26508551	84	15	15368	0.30815	0.37898	ZNF593
ENSG00000142675	1	26468894	26526377	128	18	15368	0.43471	0.33189	CNKSR1
ENSG00000188782	1	26482052	26539459	141	21	15368	0.8388	0.20079	CATSPER4
ENSG00000130695	1	26525691	26615299	307	15	15368	1.2603	0.10378	CEP85
ENSG00000142669	1	26570667	26618007	147	13	15368	1.4231	0.077361	SH3BGRL3
ENSG00000158062	1	26597819	26679854	254	16	15368	1.5939	0.055476	UBXN11
ENSG00000169442	1	26609448	26657014	156	13	15368	1.3905	0.082194	CD52
ENSG00000176092	1	26638350	26715621	261	22	15368	1.3248	0.092612	AIM1L
ENSG00000176083	1	26678125	26736013	219	32	15368	0.45739	0.3237	ZNF683
ENSG00000131914	1	26702269	26766213	162	26	15368	-0.24418	0.59645	LIN28A
ENSG00000117682	1	26723773	26807785	156	25	15368	0.48651	0.3133	DHDDS
ENSG00000198830	1	26763941	26812463	85	16	15368	0.66121	0.25424	HMGN2
ENSG00000117676	1	26821252	26911521	176	21	15368	-0.11754	0.54679	RPS6KA1
ENSG00000117713	1	26987524	27118595	168	11	15368	-1.1287	0.87048	ARID1A
ENSG00000060642	1	27078963	27134889	59	8	15368	-0.70238	0.75878	PIGV
ENSG00000204160	1	27118201	27194093	87	10	15368	-1.3371	0.9094	ZDHHC18
ENSG00000175793	1	27154633	27200947	58	7	15368	-1.0521	0.85362	SFN
ENSG00000090273	1	27191729	27283353	116	13	15368	-0.68491	0.7533	NUDC
ENSG00000142751	1	27192624	27251788	80	9	15368	-0.42668	0.66519	GPN2
ENSG00000198746	1	27206979	27261957	74	9	15368	-0.62908	0.73535	GPATCH3
ENSG00000131910	1	27227980	27275457	64	9	15368	-1.4471	0.92606	NR0B2
ENSG00000175707	1	27266053	27321897	51	9	15368	-0.65169	0.7427	C1orf172
ENSG00000253368	1	27285198	27337389	38	9	15368	-0.26606	0.60491	TRNP1
ENSG00000158246	1	27321511	27374327	77	8	15368	1.3774	0.084202	FAM46B
ENSG00000090020	1	27415306	27528472	171	8	15368	-0.5102	0.69504	SLC9A1
ENSG00000142784	1	27526007	27645110	180	19	15368	2.1973	0.014001	WDTC1
ENSG00000186501	1	27613651	27672891	92	15	15368	1.6773	0.046745	TMEM222
ENSG00000142765	1	27633513	27690421	122	20	15368	1.3591	0.087056	SYTL1
ENSG00000142733	1	27671675	27728383	91	20	15368	1.4813	0.069262	MAP3K6
ENSG00000181773	1	27684148	27732318	72	15	15368	1.4394	0.075023	GPR3
ENSG00000142748	1	27685603	27736315	71	15	15368	1.4228	0.077404	FCN3
ENSG00000174950	1	27695666	27744870	61	9	15368	1.7241	0.042344	CD164L2
ENSG00000158195	1	27720730	27851669	198	13	15368	1.9574	0.025153	WASF2
ENSG00000126705	1	27850546	27965942	132	19	15368	0.77176	0.22013	AHDC1
ENSG00000000938	1	27928575	27996788	113	19	15368	-0.01096	0.50437	FGR
ENSG00000126709	1	27982572	28033729	106	6	15368	0.31278	0.37722	IFI6
ENSG00000009780	1	28017490	28099633	155	8	15368	0.81056	0.20881	FAM76A
ENSG00000117758	1	28064694	28160963	114	8	15368	1.155	0.12405	STX12
ENSG00000117751	1	28122289	28188187	62	6	15368	1.0453	0.14793	PPP1R8
ENSG00000130775	1	28164055	28223196	132	21	15368	-0.4993	0.69121	THEMIS2
ENSG00000268552	1	28167085	28212255	93	18	15368	-0.36827	0.64366	AL109927.1
ENSG00000117748	1	28208035	28276257	230	17	15368	-0.67776	0.75104	RPA2
ENSG00000130768	1	28226504	28295668	230	21	15368	-0.54395	0.70676	SMPDL3B
ENSG00000158156	1	28250973	28304607	164	19	15368	-0.44432	0.67159	XKR8
ENSG00000158161	1	28286855	28450207	335	29	15368	-1.3266	0.90767	EYA3
ENSG00000169403	1	28463677	28555447	135	16	15368	0.23154	0.40845	PTAFR
ENSG00000269804	1	28492070	28537419	73	12	15368	0.20526	0.41869	AL353354.2
ENSG00000126698	1	28515967	28594536	201	15	15368	-0.027125	0.51082	DNAJC8
ENSG00000215902	1	28517013	28562152	106	12	15368	0.15109	0.43995	AL353354.1
ENSG00000130770	1	28527620	28583417	145	12	15368	-0.16673	0.56621	ATPIF1
ENSG00000130766	1	28551038	28619002	169	16	15368	-0.26284	0.60366	SESN2
ENSG00000130772	1	28620513	28672476	88	16	15368	1.6608	0.04838	MED18
ENSG00000204138	1	28661114	28836881	481	11	15368	2.2298	0.012881	PHACTR4
ENSG00000180198	1	28797455	28875812	184	10	15368	1.6029	0.054479	RCC1
ENSG00000180098	1	28844597	28915051	110	12	15368	2.0982	0.017945	TRNAU1AP
ENSG00000188060	1	28883712	28931955	61	11	15368	1.7279	0.042004	RAB42
ENSG00000120656	1	28905835	29004597	115	16	15368	1.7012	0.044448	TAF12
ENSG00000162419	1	28960244	29055865	126	13	15368	2.8749	0.0020207	GMEB1
ENSG00000198492	1	29028133	29106287	109	11	15368	2.8241	0.0023709	YTHDF2
ENSG00000116329	1	29103654	29200208	260	25	15368	1.6597	0.048488	OPRD1
ENSG00000159023	1	29178603	29456553	525	27	15368	-1.5707	0.94188	EPB41
ENSG00000253304	1	29435940	29485447	113	18	15368	0.055336	0.47794	TMEM200B
ENSG00000116350	1	29464255	29543499	171	22	15368	0.020786	0.49171	SRSF4
ENSG00000116353	1	29509385	29592454	207	25	15368	-0.4798	0.68432	MECR
ENSG00000060656	1	29528028	29663325	336	35	15368	-1.1876	0.88251	PTPRU
ENSG00000162510	1	31174124	31231434	159	23	15368	-1.1051	0.86543	MATN1
ENSG00000162511	1	31195316	31265667	179	28	15368	-0.48826	0.68732	LAPTM5
ENSG00000162512	1	31332314	31416608	183	44	15368	-0.25913	0.60223	SDC3
ENSG00000134644	1	31394353	31573838	372	20	15368	0.23398	0.4075	PUM1
ENSG00000084628	1	31642592	31747401	240	21	15368	0.61127	0.27051	NKAIN1
ENSG00000060688	1	31722417	31804662	191	10	15368	0.25956	0.3976	SNRNP40
ENSG00000121766	1	31734842	31847783	242	12	15368	-0.023182	0.50925	ZCCHC17
ENSG00000121769	1	31828472	31884697	167	11	15368	0.25284	0.4002	FABP3
ENSG00000168528	1	31847412	31917525	241	18	15368	0.087184	0.46526	SERINC2
ENSG00000268950	1	31892192	31937614	147	10	15368	-0.35014	0.63688	AC114494.1
ENSG00000142910	1	32007116	32063288	149	27	15368	-0.8902	0.81332	TINAGL1
ENSG00000121764	1	32048287	32108119	105	10	15368	0.64046	0.26094	HCRTR1
ENSG00000162517	1	32085463	32145497	120	12	15368	0.4873	0.31302	PEF1
ENSG00000084636	1	32107848	32204920	167	27	15368	0.65125	0.25744	COL16A1
ENSG00000121753	1	32182718	32265494	82	17	15368	1.2799	0.10028	BAI2
ENSG00000134668	1	32246023	32316652	120	20	15368	1.7814	0.037428	SPOCD1
ENSG00000212673	1	32344174	32390745	60	14	15368	1.7048	0.04412	AL136115.1
ENSG00000184007	1	32362022	32445457	128	24	15368	0.30209	0.38129	PTP4A2
ENSG00000121774	1	32444430	32536451	86	11	15368	1.1932	0.1164	KHDRBS1
ENSG00000121775	1	32502632	32578467	77	13	15368	0.07574	0.46981	TMEM39B
ENSG00000025800	1	32538639	32652169	137	13	15368	-0.068289	0.52722	KPNA6
ENSG00000084652	1	32610287	32673886	72	9	15368	-0.24434	0.59652	TXLNA
ENSG00000160050	1	32630987	32680988	58	8	15368	-0.17495	0.56944	CCDC28B
ENSG00000160051	1	32636236	32684288	61	10	15368	-0.28483	0.61211	IQCC
ENSG00000222046	1	32639695	32691797	66	9	15368	-0.13711	0.55453	DCDC2B
ENSG00000084623	1	32652529	32707205	76	8	15368	-0.35657	0.63929	EIF3I
ENSG00000160055	1	32670073	32722972	75	10	15368	-0.17728	0.57036	TMEM234
ENSG00000183615	1	32677834	32724457	66	10	15368	-0.16856	0.56693	FAM167B
ENSG00000182866	1	32681840	32761766	90	17	15368	0.14488	0.4424	LCK
ENSG00000116478	1	32722687	32809236	56	23	15368	0.29851	0.38266	HDAC1
ENSG00000162526	1	32782122	32839913	30	19	15368	0.96081	0.16832	TSSK3
ENSG00000175130	1	32789433	32836980	26	16	15368	1.2132	0.11252	MARCKSL1
ENSG00000225828	1	32816871	32864879	30	18	15368	0.8573	0.19564	FAM229A
ENSG00000160058	1	32820704	32895332	56	23	15368	-0.0093528	0.50373	BSDC1
ENSG00000254553	1	32895658	33076393	349	16	15368	-0.73532	0.76893	RP1-27O5.3
ENSG00000273274	1	32895670	32972287	115	11	15368	-1.4329	0.92406	ZBTB8B
ENSG00000160062	1	32970028	33081540	250	12	15368	-0.34606	0.63535	ZBTB8A
ENSG00000176261	1	33055773	33151504	209	9	15368	-1.5243	0.93628	ZBTB8OS
ENSG00000162521	1	33081743	33161812	192	7	15368	-1.7998	0.96406	RBBP4
ENSG00000162520	1	33135507	33204197	125	11	15368	-1.9632	0.97519	SYNC
ENSG00000162522	1	33172486	33250571	114	22	15368	-3.1183	0.99909	KIAA1522
ENSG00000134684	1	33230840	33318754	125	12	15368	-2.9693	0.99851	YARS
ENSG00000116497	1	33247368	33334476	121	13	15368	-2.9786	0.99855	S100PBP
ENSG00000121905	1	33316595	33374042	79	18	15368	-2.3895	0.99156	HPCA
ENSG00000160097	1	33317869	33373083	76	18	15368	-2.3169	0.98974	FNDC5
ENSG00000121900	1	33350195	33402039	83	14	15368	-0.61705	0.7314	TMEM54
ENSG00000116514	1	33392046	33465286	129	16	15368	0.05301	0.47886	RNF19B
ENSG00000267885	1	33404268	33449642	81	10	15368	0.23476	0.4072	FKSG48
ENSG00000004455	1	33463585	33581597	196	19	15368	-0.78274	0.78311	AK2
ENSG00000142920	1	33511705	33596131	128	14	15368	-1.2255	0.88981	ADC
ENSG00000116525	1	33601003	33682660	137	7	15368	-0.49246	0.6888	TRIM62
ENSG00000160094	1	33687146	33776320	146	17	15368	0.14683	0.44163	ZNF362
ENSG00000184389	1	33762367	33821699	125	16	15368	0.093338	0.46282	A3GALT2
ENSG00000134686	1	33779224	33931653	402	24	15368	-0.12655	0.55035	PHC2
ENSG00000121903	1	33903246	33972107	141	24	15368	-0.0095414	0.50381	ZSCAN20
ENSG00000121904	1	33969609	34666443	1761	157	15368	-0.33177	0.62997	CSMD2
ENSG00000176256	1	34291076	34340392	127	12	15368	0.45522	0.32448	HMGB4
ENSG00000142698	1	34597484	34694732	301	44	15368	0.69735	0.24279	C1orf94
ENSG00000163866	1	35168338	35360417	628	74	15368	-0.18206	0.57223	SMIM12
ENSG00000189280	1	35185648	35234113	169	37	15368	1.0697	0.14239	GJB5
ENSG00000189433	1	35190342	35239325	175	35	15368	0.84806	0.1982	GJB4
ENSG00000188910	1	35211790	35261970	181	31	15368	0.14113	0.44388	GJB3
ENSG00000187513	1	35223599	35271348	182	27	15368	0.045677	0.48178	GJA4
ENSG00000116544	1	35321037	35430186	137	32	15368	0.24266	0.40413	DLGAP3
ENSG00000271741	1	35437134	35532342	50	9	15368	-1.0731	0.8584	RP11-244H3.4
ENSG00000243749	1	35437136	35485954	31	8	15368	-0.80077	0.78837	ZMYM6NB
ENSG00000163867	1	35439523	35532569	50	9	15368	-1.0583	0.85504	ZMYM6
ENSG00000197056	1	35490387	35591460	61	9	15368	-1.0232	0.8469	ZMYM1
ENSG00000116560	1	35631979	35693749	105	11	15368	2.2143	0.013405	SFPQ
ENSG00000146463	1	35699568	35897659	250	18	15368	1.1323	0.12874	ZMYM4
ENSG00000142687	1	35889091	36058551	196	20	15368	1.1408	0.12697	KIAA0319L
ENSG00000020129	1	35988074	36042875	60	10	15368	1.0787	0.14035	NCDN
ENSG00000116819	1	36003971	36070929	71	11	15368	1.1861	0.11779	TFAP2E
ENSG00000126067	1	36057185	36142445	68	13	15368	1.5407	0.0617	PSMB2
ENSG00000142686	1	36169476	36220073	66	9	15368	-0.12783	0.55086	C1orf216
ENSG00000092853	1	36175819	36270568	131	13	15368	-0.44242	0.67091	CLSPN
ENSG00000134698	1	36238773	36333491	138	16	15368	-0.96362	0.83238	AGO4
ENSG00000092847	1	36300409	36405211	98	14	15368	-1.2325	0.89113	AGO1
ENSG00000126070	1	36361319	36548101	141	12	15368	-1.3192	0.90645	AGO3
ENSG00000092850	1	36514676	36563876	37	6	15368	-1.2612	0.89638	TEKT2
ENSG00000116863	1	36519476	36569533	49	8	15368	-0.91358	0.81953	ADPRHL2
ENSG00000171812	1	36550837	36625821	110	13	15368	-1.2023	0.88538	COL8A2
ENSG00000116871	1	36586180	36656450	91	11	15368	-1.4774	0.93022	MAP7D1
ENSG00000054116	1	36592173	36650098	71	9	15368	-1.0756	0.85894	TRAPPC3
ENSG00000054118	1	36655017	36780958	134	14	15368	-1.9835	0.97634	THRAP3
ENSG00000214193	1	36736988	36800484	72	9	15368	-2.0782	0.98115	SH3D21
ENSG00000116883	1	36754335	36804822	67	10	15368	-2.2013	0.98614	RP11-268J15.5
ENSG00000142694	1	36777632	36824755	61	10	15368	-2.2739	0.98851	EVA1B
ENSG00000196182	1	36795225	36886497	215	23	15368	-1.0798	0.85989	STK40
ENSG00000181817	1	36846839	36898493	214	16	15368	-0.51086	0.69527	LSM10
ENSG00000116885	1	36871428	36951086	310	16	15368	0.0072791	0.4971	OSCP1
ENSG00000116898	1	36911319	36965038	177	24	15368	0.1301	0.44824	MRPS15
ENSG00000119535	1	36921644	36983879	183	31	15368	0.16477	0.43456	CSF3R
ENSG00000163873	1	37251128	37534730	525	59	15368	0.7793	0.2179	GRIK3
ENSG00000163874	1	37905153	37959980	153	23	15368	2.1127	0.017313	ZC3H12A
ENSG00000163875	1	37948176	38015375	130	19	15368	1.1627	0.12247	MEAF6
ENSG00000163879	1	37987520	38042458	92	15	15368	0.042114	0.4832	DNALI1
ENSG00000163877	1	37990050	38054903	121	15	15368	-0.26496	0.60448	SNIP1
ENSG00000134697	1	38022417	38096536	148	20	15368	-0.30495	0.6198	GNL2
ENSG00000169218	1	38066951	38135595	153	30	15368	0.55389	0.28983	RSPO1
ENSG00000134690	1	38123090	38185391	156	20	15368	1.4589	0.072298	CDCA8
ENSG00000116922	1	38137242	38192914	168	16	15368	1.4329	0.075939	C1orf109
ENSG00000183317	1	38169552	38265805	309	27	15368	-0.0010257	0.50041	EPHA10
ENSG00000185090	1	38224474	38276809	129	18	15368	-2.2773	0.98862	MANEAL
ENSG00000197982	1	38237651	38285126	98	16	15368	-2.8958	0.99811	C1orf122
ENSG00000196449	1	38258616	38308857	82	15	15368	-2.7376	0.99691	YRDC
ENSG00000188786	1	38265239	38360292	149	19	15368	-3.133	0.99913	MTF1
ENSG00000230610	1	38282232	38328886	76	13	15368	-2.6535	0.99602	AL929472.1
ENSG00000204084	1	38316369	38447729	253	17	15368	-2.2126	0.98654	INPP5B
ENSG00000183431	1	38412647	38491593	166	23	15368	-1.6536	0.9509	SF3A3
ENSG00000183520	1	38439930	38500496	120	28	15368	-0.92128	0.82155	UTP11L
ENSG00000183386	1	38452442	38506278	99	30	15368	-0.47697	0.68331	FHL3
ENSG00000185668	1	38499523	38547450	122	16	15368	0.081647	0.46746	POU3F1
ENSG00000116954	1	39293870	39360495	120	19	15368	-0.011607	0.50463	RRAGC
ENSG00000214114	1	39318636	39382289	106	17	15368	0.53748	0.29547	MYCBP
ENSG00000131233	1	39320175	39382289	100	16	15368	0.49314	0.31096	GJA9
ENSG00000158315	1	39341479	39442471	249	37	15368	0.13861	0.44488	RHBDL2
ENSG00000174574	1	39421895	39481731	177	20	15368	-1.2477	0.89394	AKIRIN1
ENSG00000168653	1	39456990	39510308	186	15	15368	-1.3191	0.90643	NDUFS5
ENSG00000127603	1	39511988	39962849	825	35	15368	-1.4763	0.93007	MACF1
ENSG00000255103	1	39841151	39892154	73	12	15368	-1.895	0.97095	KIAA0754
ENSG00000183682	1	39922318	40001607	158	23	15368	-0.88882	0.81295	BMP8A
ENSG00000090621	1	40016488	40077462	149	18	15368	0.46759	0.32004	PABPC4
ENSG00000163909	1	40079825	40140617	145	31	15368	0.4408	0.32968	HEYL
ENSG00000116981	1	40114793	40172710	174	29	15368	0.58309	0.27991	NT5C1A
ENSG00000084072	1	40122854	40239586	298	42	15368	0.1055	0.45799	PPIE
ENSG00000116983	1	40134320	40192361	184	30	15368	0.068892	0.47254	HPCAL4
ENSG00000116985	1	40212854	40289533	271	21	15368	0.11311	0.45497	BMP8B
ENSG00000198754	1	40225195	40272020	169	17	15368	-0.023977	0.50956	OXCT2
ENSG00000043514	1	40296723	40384183	152	16	15368	1.2154	0.11211	TRIT1
ENSG00000116990	1	40351098	40402928	109	19	15368	1.0182	0.15429	MYCL
ENSG00000168389	1	40385802	40445638	118	21	15368	-0.42018	0.66282	MFSD2A
ENSG00000131236	1	40470905	40548321	236	11	15368	0.17126	0.43201	CAP1
ENSG00000131238	1	40528379	40598375	173	16	15368	0.62323	0.26657	PPT1
ENSG00000117000	1	40592045	40716593	144	21	15368	0.28742	0.3869	RLF
ENSG00000188800	1	40676619	40727363	64	14	15368	-0.49411	0.68939	TMCO2
ENSG00000084073	1	40688779	40769856	109	23	15368	-1.0976	0.86382	ZMPSTE24
ENSG00000049089	1	40756159	40818488	179	18	15368	0.022354	0.49108	COL9A2
ENSG00000084070	1	40775522	40898998	316	37	15368	-0.5408	0.70568	SMAP2
ENSG00000187801	1	40880774	40939390	192	31	15368	-1.229	0.89046	ZFP69B
ENSG00000187815	1	40907887	40972015	194	33	15368	-1.3979	0.91893	ZFP69
ENSG00000164002	1	40939413	40992228	143	16	15368	-0.71638	0.76312	EXO5
ENSG00000117010	1	40962233	41023841	218	17	15368	-0.45321	0.6748	ZNF684
ENSG00000117016	1	41076351	41166329	219	29	15368	-0.19179	0.57605	RIMS3
ENSG00000066136	1	41122320	41247275	303	19	15368	-1.9477	0.97428	NFYC
ENSG00000117013	1	41214684	41316124	251	49	15368	-3.0141	0.99871	KCNQ4
ENSG00000179862	1	41316729	41363018	195	33	15368	-0.31995	0.6255	CITED4
ENSG00000171793	1	41410007	41488235	221	31	15368	-1.043	0.85153	CTPS1
ENSG00000171790	1	41471269	41523909	129	16	15368	-1.0536	0.85397	SLFNL1
ENSG00000010803	1	41482872	41742826	536	20	15368	-0.91796	0.82068	SCMH1
ENSG00000204060	1	41792594	41859262	201	29	15368	1.5048	0.066183	FOXO6
ENSG00000127129	1	41934446	41985344	166	27	15368	-1.357	0.91261	EDN2
ENSG00000127124	1	41962036	42536596	1417	64	15368	-0.24105	0.59524	HIVEP3
ENSG00000044012	1	42584092	42631495	91	14	15368	-0.71549	0.76285	GUCA2B
ENSG00000197273	1	42618362	42665389	87	13	15368	-1.8817	0.97006	GUCA2A
ENSG00000198815	1	42632210	42836548	334	19	15368	-2.0375	0.9792	FOXJ3
ENSG00000177181	1	42811466	42898249	217	21	15368	-0.19266	0.57639	RIMKLA
ENSG00000066185	1	42886000	42956938	181	13	15368	0.30089	0.38175	ZMYND12
ENSG00000127125	1	42886788	42949056	159	12	15368	0.33257	0.36973	PPCS
ENSG00000186409	1	42894001	43130335	662	20	15368	0.32548	0.37241	CCDC30
ENSG00000171960	1	43089096	43152429	135	16	15368	0.4373	0.33095	PPIH
ENSG00000065978	1	43113098	43178020	133	17	15368	0.52717	0.29904	YBX1
ENSG00000164007	1	43188764	43240925	104	17	15368	0.057031	0.47726	CLDN19
ENSG00000164008	1	43197940	43273968	147	21	15368	0.14622	0.44187	C1orf50
ENSG00000117385	1	43202006	43267755	119	18	15368	0.26461	0.39565	LEPRE1
ENSG00000164010	1	43247795	43320660	128	20	15368	-0.04923	0.51963	ERMAP
ENSG00000177868	1	43262723	43317954	103	18	15368	-0.11531	0.5459	CCDC23
ENSG00000164011	1	43277280	43328148	87	18	15368	-0.093866	0.53739	ZNF691
ENSG00000117394	1	43381052	43459530	272	22	15368	-0.65882	0.745	SLC2A1
ENSG00000186973	1	43575824	43632067	192	20	15368	0.99983	0.1587	FAM183A
ENSG00000243710	1	43602820	43730029	475	30	15368	0.4796	0.31576	WDR65
ENSG00000117395	1	43619846	43771607	492	42	15368	0.43892	0.33036	EBNA1BP2
ENSG00000179178	1	43700665	43749673	117	17	15368	-0.23551	0.59309	TMEM125
ENSG00000066056	1	43731664	43798779	112	21	15368	1.2142	0.11233	TIE1
ENSG00000253313	1	43737554	43786288	87	17	15368	1.2875	0.098962	C1orf210
ENSG00000117400	1	43768478	43828443	64	8	15368	1.2557	0.10461	MPL
ENSG00000117399	1	43789626	43838874	52	10	15368	0.75788	0.22426	CDC20
ENSG00000066322	1	43819068	43868696	73	12	15368	0.45629	0.32409	ELOVL1
ENSG00000198198	1	43820553	43928321	161	15	15368	0.63819	0.26168	SZT2
ENSG00000159479	1	43839588	43890479	89	10	15368	0.58928	0.27784	MED8
ENSG00000178922	1	43906824	43954660	60	10	15368	0.65552	0.25607	HYI
ENSG00000142949	1	43955858	44099343	327	18	15368	-1.189	0.88277	PTPRF
ENSG00000066135	1	44080829	44181186	181	16	15368	-0.73499	0.76883	KDM4A
ENSG00000126091	1	44136495	44406831	551	23	15368	0.33411	0.36915	ST3GAL3
ENSG00000117407	1	44363992	44412913	109	12	15368	0.73932	0.22986	ARTN
ENSG00000117408	1	44377611	44443694	127	12	15368	0.54664	0.29231	IPO13
ENSG00000132768	1	44400672	44449041	82	10	15368	0.6465	0.25898	DPH2
ENSG00000117410	1	44405159	44453967	79	10	15368	0.66253	0.25381	ATP6V0B
ENSG00000117411	1	44409615	44466840	90	12	15368	0.33921	0.36723	B4GALT2
ENSG00000159214	1	44422031	44472200	82	13	15368	0.2896	0.38606	CCDC24
ENSG00000196517	1	44447172	44532139	181	36	15368	0.5411	0.29422	SLC6A9
ENSG00000171872	1	44549522	44610812	223	24	15368	0.71633	0.23689	KLF17
ENSG00000178028	1	44644127	44696353	67	13	15368	-0.04199	0.51675	DMAP1
ENSG00000117419	1	44676742	44855932	271	19	15368	-0.10863	0.54325	ERI3
ENSG00000187147	1	44835866	45127396	724	86	15368	0.68043	0.24812	RNF220
ENSG00000126106	1	45090910	45175227	141	14	15368	-0.50736	0.69405	TMEM53
ENSG00000198520	1	45105364	45201263	184	29	15368	-0.42113	0.66317	C1orf228
ENSG00000142945	1	45170490	45243439	171	22	15368	0.2867	0.38717	KIF2C
ENSG00000142937	1	45205923	45254451	101	14	15368	0.47469	0.31751	RPS8
ENSG00000173846	1	45230897	45281662	89	12	15368	-0.24516	0.59684	PLK3
ENSG00000222009	1	45239154	45291257	95	12	15368	-0.91618	0.82021	BTBD19
ENSG00000142959	1	45239257	45288377	90	12	15368	-0.86983	0.8078	BEST4
ENSG00000188396	1	45261585	45307957	94	11	15368	-1.7271	0.95793	TCTEX1D4
ENSG00000117425	1	45275516	45343735	136	11	15368	-1.2456	0.89355	PTCH2
ENSG00000070785	1	45306450	45487282	428	15	15368	-1.1287	0.87049	EIF2B3
ENSG00000126088	1	45442819	45491247	125	9	15368	-1.2266	0.89	UROD
ENSG00000126107	1	45458212	45512001	115	12	15368	-0.82284	0.7947	HECTD3
ENSG00000162415	1	45472071	45806881	541	24	15368	0.14806	0.44115	ZSWIM5
ENSG00000186603	1	45757545	45804347	54	16	15368	1.1939	0.11626	HPDL
ENSG00000132773	1	45770342	45819647	54	13	15368	1.7781	0.037692	TOE1
ENSG00000132781	1	45784835	45841142	61	9	15368	1.6094	0.053762	MUTYH
ENSG00000070759	1	45799555	45991872	303	14	15368	1.3036	0.096177	TESK2
ENSG00000132763	1	45930725	45986739	109	10	15368	0.84281	0.19967	MMACHC
ENSG00000236624	1	45949538	46000751	106	8	15368	0.70258	0.24116	CCDC163P
ENSG00000117450	1	45966708	46023719	129	10	15368	0.69618	0.24316	PRDX1
ENSG00000117448	1	45981215	46045721	136	12	15368	0.7686	0.22106	AKR1A1
